L,T,V0,λ,J
29.0,0.012742749857031341,2.0195897501643794,2.3729882896932484,3.0
29.0,0.012742749857031341,2.42220293658337,2.597066753402813,0.0
29.0,0.012742749857031341,2.42220293658337,1.5903540114601453,1.0
29.0,0.012742749857031341,2.42220293658337,2.465541683440748,2.0
29.0,0.012742749857031341,2.42220293658337,2.8460528695519027,3.0
29.0,0.012742749857031341,2.9050786505108603,3.1148022592624605,0.0
29.0,0.012742749857031341,2.9050786505108603,1.907397359514417,1.0
29.0,0.012742749857031341,2.9050786505108603,2.9570571475780256,2.0
29.0,0.012742749857031341,2.9050786505108603,3.4134247402171902,3.0
29.0,0.012742749857031341,3.4842175435383975,3.7357503813078745,0.0
29.0,0.012742749857031341,3.4842175435383975,2.2876445501226996,1.0
29.0,0.012742749857031341,3.4842175435383975,3.546558159113922,2.0
29.0,0.012742749857031341,3.4842175435383975,4.093904432267716,3.0
29.0,0.012742749857031341,4.1788100602942215,4.480486961874248,0.0
29.0,0.012742749857031341,4.1788100602942215,2.7436955187136847,1.0
29.0,0.012742749857031341,4.1788100602942215,4.253578523593843,2.0
29.0,0.012742749857031341,4.1788100602942215,4.910040436243762,3.0
29.0,0.012742749857031341,5.011872336272722,5.37368971866291,0.0
29.0,0.012742749857031341,5.011872336272722,3.2906620475658794,1.0
29.0,0.012742749857031341,5.011872336272722,5.101546187783125,2.0
29.0,0.012742749857031341,5.011872336272722,5.888876373255863,3.0
29.0,0.018329807108324356,0.15848931924611134,0.1620074790327878,0.0
29.0,0.018329807108324356,0.15848931924611134,0.10271425493609991,1.0
29.0,0.018329807108324356,0.15848931924611134,0.13106244283320032,2.0
29.0,0.018329807108324356,0.15848931924611134,0.17331659162771876,3.0
29.0,0.018329807108324356,0.19008479046983878,0.19430430929338444,0.0
29.0,0.018329807108324356,0.19008479046983878,0.12319074698955094,1.0
29.0,0.018329807108324356,0.19008479046983878,0.1571902580118212,2.0
29.0,0.018329807108324356,0.19008479046983878,0.20786793811223903,3.0
29.0,0.018329807108324356,0.2279789435643566,0.23303964011647968,0.0
29.0,0.018329807108324356,0.2279789435643566,0.1477493085383839,1.0
29.0,0.018329807108324356,0.2279789435643566,0.1885267562521255,2.0
29.0,0.018329807108324356,0.2279789435643566,0.24930723186529086,3.0
29.0,0.018329807108324356,0.27342744561652343,0.27949701199687926,0.0
29.0,0.018329807108324356,0.27342744561652343,0.1772037162451949,1.0
29.0,0.018329807108324356,0.27342744561652343,0.2261103090770128,2.0
29.0,0.018329807108324356,0.27342744561652343,0.2990076123561371,3.0
29.0,0.018329807108324356,0.3279362859020881,0.33521584429214646,0.0
29.0,0.018329807108324356,0.3279362859020881,0.21252997636162038,1.0
29.0,0.018329807108324356,0.3279362859020881,0.27118629147010537,2.0
29.0,0.018329807108324356,0.3279362859020881,0.35861595982593397,3.0
29.0,0.018329807108324356,0.3933116786018691,0.4020424456836475,0.0
29.0,0.018329807108324356,0.3933116786018691,0.2548986658370587,1.0
29.0,0.018329807108324356,0.3933116786018691,0.32524834883251824,2.0
29.0,0.018329807108324356,0.3933116786018691,0.43010746659084576,3.0
29.0,0.018329807108324356,0.4717199138213297,0.4821911937742941,0.0
29.0,0.018329807108324356,0.4717199138213297,0.3057137207551437,1.0
29.0,0.018329807108324356,0.4717199138213297,0.39008789067031824,2.0
29.0,0.018329807108324356,0.4717199138213297,0.5158510873497869,3.0
29.0,0.018329807108324356,0.5657591401470917,0.5783179110805409,0.0
29.0,0.018329807108324356,0.5657591401470917,0.3666589573979874,1.0
29.0,0.018329807108324356,0.5657591401470917,0.46785345104388243,2.0
29.0,0.018329807108324356,0.5657591401470917,0.6186880372692924,3.0
29.0,0.018329807108324356,0.6785454573393577,0.6936078688179286,0.0
29.0,0.018329807108324356,0.6785454573393577,0.43975386746825174,1.0
29.0,0.018329807108324356,0.6785454573393577,0.5611218827570892,2.0
29.0,0.018329807108324356,0.6785454573393577,0.7420259389713718,3.0
29.0,0.018329807108324356,0.8138161719423083,0.8318813345885587,0.0
29.0,0.018329807108324356,0.8138161719423083,0.5274205363088093,1.0
29.0,0.018329807108324356,0.8138161719423083,0.6729837443890698,2.0
29.0,0.018329807108324356,0.8138161719423083,0.889951738094927,3.0
29.0,0.018329807108324356,0.9760536373079002,0.9977201614165929,0.0
29.0,0.018329807108324356,0.9760536373079002,0.6325639015337674,1.0
29.0,0.018329807108324356,0.9760536373079002,0.8071457095676985,2.0
29.0,0.018329807108324356,0.9760536373079002,1.0673671290199171,3.0
29.0,0.018329807108324356,1.1706337816171068,1.196619612807504,0.0
29.0,0.018329807108324356,1.1706337816171068,0.7586680115340472,1.0
29.0,0.018329807108324356,1.1706337816171068,0.9680533919358717,2.0
29.0,0.018329807108324356,1.1706337816171068,1.2801509782440605,3.0
29.0,0.018329807108324356,1.404004245548316,1.4351704547320487,0.0
29.0,0.018329807108324356,1.404004245548316,0.9099114734960652,1.0
29.0,0.018329807108324356,1.404004245548316,1.1610386557595196,2.0
29.0,0.018329807108324356,1.404004245548316,1.535354127500624,3.0
29.0,0.018329807108324356,1.6838980323928916,1.7212773483657806,0.0
29.0,0.018329807108324356,1.6838980323928916,1.0913059164385677,1.0
29.0,0.018329807108324356,1.6838980323928916,1.3924962934866478,2.0
29.0,0.018329807108324356,1.6838980323928916,1.8414330316465082,3.0
29.0,0.018329807108324356,2.0195897501643794,2.064420780283065,0.0
29.0,0.018329807108324356,2.0195897501643794,1.3088620574020897,1.0
29.0,0.018329807108324356,2.0195897501643794,1.6700959246749403,2.0
29.0,0.018329807108324356,2.0195897501643794,2.2085299731852706,3.0
29.0,0.018329807108324356,2.42220293658337,2.475971209468841,0.0
29.0,0.018329807108324356,2.42220293658337,1.5697888735886603,1.0
29.0,0.018329807108324356,2.42220293658337,2.00303613780685,2.0
29.0,0.018329807108324356,2.42220293658337,2.6488091386611345,3.0
29.0,0.018329807108324356,2.9050786505108603,2.9695658407769083,0.0
29.0,0.018329807108324356,2.9050786505108603,1.8827324802539986,1.0
29.0,0.018329807108324356,2.9050786505108603,2.4023492962783486,2.0
29.0,0.018329807108324356,2.9050786505108603,3.176859693208317,3.0
29.0,0.018329807108324356,3.4842175435383975,3.561560509663926,0.0
29.0,0.018329807108324356,3.4842175435383975,2.2580626298488657,1.0
29.0,0.018329807108324356,3.4842175435383975,2.881267108664418,2.0
29.0,0.018329807108324356,3.4842175435383975,3.8101792096024485,3.0
29.0,0.018329807108324356,4.1788100602942215,4.271571651928399,0.0
29.0,0.018329807108324356,4.1788100602942215,2.7082163258967857,1.0
29.0,0.018329807108324356,4.1788100602942215,3.455659076859537,2.0
29.0,0.018329807108324356,4.1788100602942215,4.569753470801072,3.0
29.0,0.018329807108324356,5.011872336272722,5.12312631725583,0.0
29.0,0.018329807108324356,5.011872336272722,3.248109937652743,1.0
29.0,0.018329807108324356,5.011872336272722,4.144558350585241,2.0
29.0,0.018329807108324356,5.011872336272722,5.480751858408618,3.0
29.0,0.026366508987303583,0.15848931924611134,0.15288005788029682,0.0
29.0,0.026366508987303583,0.15848931924611134,0.10105947464492127,1.0
29.0,0.026366508987303583,0.15848931924611134,0.11083941756037712,2.0
29.0,0.026366508987303583,0.15848931924611134,0.15356453723051264,3.0
29.0,0.026366508987303583,0.19008479046983878,0.1833573007154304,0.0
29.0,0.026366508987303583,0.19008479046983878,0.12120607971721978,1.0
29.0,0.026366508987303583,0.19008479046983878,0.13293569284657134,2.0
29.0,0.026366508987303583,0.19008479046983878,0.18417823372521025,3.0
29.0,0.026366508987303583,0.2279789435643566,0.21991030217932458,0.0
29.0,0.026366508987303583,0.2279789435643566,0.14536899001339743,1.0
29.0,0.026366508987303583,0.2279789435643566,0.15943694780759401,2.0
29.0,0.026366508987303583,0.2279789435643566,0.22089489142417754,3.0
29.0,0.026366508987303583,0.27342744561652343,0.2637502887308381,0.0
29.0,0.026366508987303583,0.27342744561652343,0.17434887182901804,1.0
29.0,0.026366508987303583,0.27342744561652343,0.19122133252459378,2.0
29.0,0.026366508987303583,0.27342744561652343,0.2649311597270477,3.0
29.0,0.026366508987303583,0.3279362859020881,0.3163299496031558,0.0
29.0,0.026366508987303583,0.3279362859020881,0.2091060074452358,1.0
29.0,0.026366508987303583,0.3279362859020881,0.2293420597627598,2.0
29.0,0.026366508987303583,0.3279362859020881,0.3177462318924236,3.0
29.0,0.026366508987303583,0.3933116786018691,0.3793915733607126,0.0
29.0,0.026366508987303583,0.3933116786018691,0.25079211520552935,1.0
29.0,0.026366508987303583,0.3933116786018691,0.27506230440821966,2.0
29.0,0.026366508987303583,0.3933116786018691,0.3810901971132925,3.0
29.0,0.026366508987303583,0.4717199138213297,0.45502478066870067,0.0
29.0,0.026366508987303583,0.4717199138213297,0.30078851304991133,1.0
29.0,0.026366508987303583,0.4717199138213297,0.32989706024540366,2.0
29.0,0.026366508987303583,0.4717199138213297,0.4570620317694824,3.0
29.0,0.026366508987303583,0.5657591401470917,0.5457357663179981,0.0
29.0,0.026366508987303583,0.5657591401470917,0.36075189010081066,1.0
29.0,0.026366508987303583,0.5657591401470917,0.3956633410481507,2.0
29.0,0.026366508987303583,0.5657591401470917,0.5481791514651393,3.0
29.0,0.026366508987303583,0.6785454573393577,0.6545303449210119,0.0
29.0,0.026366508987303583,0.6785454573393577,0.43266920299486333,1.0
29.0,0.026366508987303583,0.6785454573393577,0.47454038945642907,2.0
29.0,0.026366508987303583,0.6785454573393577,0.6574608285393451,3.0
29.0,0.026366508987303583,0.8138161719423083,0.7850135520947058,0.0
29.0,0.026366508987303583,0.8138161719423083,0.518923516015067,1.0
29.0,0.026366508987303583,0.8138161719423083,0.5691418887302369,2.0
29.0,0.026366508987303583,0.8138161719423083,0.7885282391866547,3.0
29.0,0.026366508987303583,0.9760536373079002,0.9415091015325149,0.0
29.0,0.026366508987303583,0.9760536373079002,0.622372966713478,1.0
29.0,0.026366508987303583,0.9760536373079002,0.6826025702015854,2.0
29.0,0.026366508987303583,0.9760536373079002,0.945724455365934,3.0
29.0,0.026366508987303583,1.1706337816171068,1.1292026563149327,0.0
29.0,0.026366508987303583,1.1706337816171068,0.7464454736417365,1.0
29.0,0.026366508987303583,1.1706337816171068,0.8186820862638365,2.0
29.0,0.026366508987303583,1.1706337816171068,1.1342583575697123,3.0
29.0,0.026366508987303583,1.404004245548316,1.3543136619212621,0.0
29.0,0.026366508987303583,1.404004245548316,0.8952523244421929,1.0
29.0,0.026366508987303583,1.404004245548316,0.9818895908513431,2.0
29.0,0.026366508987303583,1.404004245548316,1.3603772371720386,3.0
29.0,0.026366508987303583,1.6838980323928916,1.6243014348303444,0.0
29.0,0.026366508987303583,1.6838980323928916,1.0737244081728177,1.0
29.0,0.026366508987303583,1.6838980323928916,1.1776331555293298,2.0
29.0,0.026366508987303583,1.6838980323928916,1.6315738077355,3.0
29.0,0.026366508987303583,2.0195897501643794,1.948112335697096,0.0
29.0,0.026366508987303583,2.0195897501643794,1.2877756060832266,1.0
29.0,0.026366508987303583,2.0195897501643794,1.4123989722709298,2.0
29.0,0.026366508987303583,2.0195897501643794,1.9568344848391996,3.0
29.0,0.026366508987303583,2.42220293658337,2.336476217477201,0.0
29.0,0.026366508987303583,2.42220293658337,1.5444987549878282,1.0
29.0,0.026366508987303583,2.42220293658337,1.693966281015009,2.0
29.0,0.026366508987303583,2.42220293658337,2.3469371614702115,3.0
29.0,0.026366508987303583,2.9050786505108603,2.8022619716553034,0.0
29.0,0.026366508987303583,2.9050786505108603,1.8524006767099979,1.0
29.0,0.026366508987303583,2.9050786505108603,2.0316651438807303,2.0
29.0,0.026366508987303583,2.9050786505108603,2.8148083461143902,3.0
29.0,0.026366508987303583,3.4842175435383975,3.3609039540168593,0.0
29.0,0.026366508987303583,3.4842175435383975,2.2216840615727986,1.0
29.0,0.026366508987303583,3.4842175435383975,2.436685607689111,2.0
29.0,0.026366508987303583,3.4842175435383975,3.3759514977349836,3.0
29.0,0.026366508987303583,4.1788100602942215,4.030913420080345,0.0
29.0,0.026366508987303583,4.1788100602942215,2.664585546477472,1.0
29.0,0.026366508987303583,4.1788100602942215,2.9224484992531745,2.0
29.0,0.026366508987303583,4.1788100602942215,4.048960751019433,3.0
29.0,0.026366508987303583,5.011872336272722,4.834491917201112,0.0
29.0,0.026366508987303583,5.011872336272722,3.1957811901797486,1.0
29.0,0.026366508987303583,5.011872336272722,3.505050140172552,2.0
29.0,0.026366508987303583,5.011872336272722,4.856137054781458,3.0
29.0,0.0379269019073225,0.15848931924611134,0.14236282033749878,0.0
29.0,0.0379269019073225,0.15848931924611134,0.09870324258324277,1.0
29.0,0.0379269019073225,0.15848931924611134,0.09758119756606635,2.0
29.0,0.0379269019073225,0.15848931924611134,0.1319018699369189,3.0
29.0,0.0379269019073225,0.19008479046983878,0.17074341036525573,0.0
29.0,0.0379269019073225,0.19008479046983878,0.11838012349585353,1.0
29.0,0.0379269019073225,0.19008479046983878,0.11703439437668467,2.0
29.0,0.0379269019073225,0.19008479046983878,0.158197028221221,3.0
29.0,0.0379269019073225,0.2279789435643566,0.20478178301079178,0.0
29.0,0.0379269019073225,0.2279789435643566,0.14197966826750913,1.0
29.0,0.0379269019073225,0.2279789435643566,0.14036566273788453,2.0
29.0,0.0379269019073225,0.2279789435643566,0.1897342300756949,3.0
29.0,0.0379269019073225,0.27342744561652343,0.24560583956575677,0.0
29.0,0.0379269019073225,0.27342744561652343,0.17028387541811688,1.0
29.0,0.0379269019073225,0.27342744561652343,0.16834811151695636,2.0
29.0,0.0379269019073225,0.27342744561652343,0.2275584975722551,3.0
29.0,0.0379269019073225,0.3279362859020881,0.2945683328952223,0.0
29.0,0.0379269019073225,0.3279362859020881,0.20423063795852026,1.0
29.0,0.0379269019073225,0.3279362859020881,0.20190897188473386,2.0
29.0,0.0379269019073225,0.3279362859020881,0.27292318205672883,3.0
29.0,0.0379269019073225,0.3933116786018691,0.3532916924861596,0.0
29.0,0.0379269019073225,0.3933116786018691,0.2449448215723707,1.0
29.0,0.0379269019073225,0.3933116786018691,0.24216032220500444,2.0
29.0,0.0379269019073225,0.3933116786018691,0.3273314954117188,3.0
29.0,0.0379269019073225,0.4717199138213297,0.4237217855462158,0.0
29.0,0.0379269019073225,0.4717199138213297,0.29377553835634507,1.0
29.0,0.0379269019073225,0.4717199138213297,0.29043593805187135,2.0
29.0,0.0379269019073225,0.4717199138213297,0.3925863207406148,3.0
29.0,0.0379269019073225,0.5657591401470917,0.5081923955896763,0.0
29.0,0.0379269019073225,0.5657591401470917,0.35234085122743714,1.0
29.0,0.0379269019073225,0.5657591401470917,0.34833548842349377,2.0
29.0,0.0379269019073225,0.5657591401470917,0.4708499530080211,3.0
29.0,0.0379269019073225,0.6785454573393577,0.6095025550840037,0.0
29.0,0.0379269019073225,0.6785454573393577,0.4225813903302671,1.0
29.0,0.0379269019073225,0.6785454573393577,0.41777754264543837,2.0
29.0,0.0379269019073225,0.6785454573393577,0.5647157492126023,3.0
29.0,0.0379269019073225,0.8138161719423083,0.7310092946646084,0.0
29.0,0.0379269019073225,0.8138161719423083,0.506824658087158,1.0
29.0,0.0379269019073225,0.8138161719423083,0.5010631444094023,2.0
29.0,0.0379269019073225,0.8138161719423083,0.6772940623046396,3.0
29.0,0.0379269019073225,0.9760536373079002,0.8767388822716291,0.0
29.0,0.0379269019073225,0.9760536373079002,0.6078621537131699,1.0
29.0,0.0379269019073225,0.9760536373079002,0.6009520595474246,2.0
29.0,0.0379269019073225,0.9760536373079002,0.8123153063691505,3.0
29.0,0.0379269019073225,1.1706337816171068,1.051520238247552,0.0
29.0,0.0379269019073225,1.1706337816171068,0.7290418728067567,1.0
29.0,0.0379269019073225,1.1706337816171068,0.720754224100772,2.0
29.0,0.0379269019073225,1.1706337816171068,0.9742535682600065,3.0
29.0,0.0379269019073225,1.404004245548316,1.2611449472610763,0.0
29.0,0.0379269019073225,1.404004245548316,0.8743792471028549,1.0
29.0,0.0379269019073225,1.404004245548316,0.8644394229222333,2.0
29.0,0.0379269019073225,1.404004245548316,1.1684748617010627,3.0
29.0,0.0379269019073225,1.6838980323928916,1.5125591692394083,0.0
29.0,0.0379269019073225,1.6838980323928916,1.0486902004962155,1.0
29.0,0.0379269019073225,1.6838980323928916,1.0367688331406133,2.0
29.0,0.0379269019073225,1.6838980323928916,1.401414936427461,3.0
29.0,0.0379269019073225,2.0195897501643794,1.8140938085022429,0.0
29.0,0.0379269019073225,2.0195897501643794,1.2577507303161923,1.0
29.0,0.0379269019073225,2.0195897501643794,1.2434527913339413,2.0
29.0,0.0379269019073225,2.0195897501643794,1.6807925342808385,3.0
29.0,0.0379269019073225,2.42220293658337,2.175740568020904,0.0
29.0,0.0379269019073225,2.42220293658337,1.508488301752456,1.0
29.0,0.0379269019073225,2.42220293658337,1.4913400122112477,2.0
29.0,0.0379269019073225,2.42220293658337,2.0158651587487437,3.0
29.0,0.0379269019073225,2.9050786505108603,2.6094830361833945,0.0
29.0,0.0379269019073225,2.9050786505108603,1.8092113975169468,1.0
29.0,0.0379269019073225,2.9050786505108603,1.7886445287852868,2.0
29.0,0.0379269019073225,2.9050786505108603,2.4177358331710144,3.0
29.0,0.0379269019073225,3.4842175435383975,3.1296937770126068,0.0
29.0,0.0379269019073225,3.4842175435383975,2.1698848291390327,1.0
29.0,0.0379269019073225,3.4842175435383975,2.1452178739641914,2.0
29.0,0.0379269019073225,3.4842175435383975,2.8997210124051236,3.0
29.0,0.0379269019073225,4.1788100602942215,3.753610581886553,0.0
29.0,0.0379269019073225,4.1788100602942215,2.6024599326474336,1.0
29.0,0.0379269019073225,4.1788100602942215,2.5728755226175344,2.0
29.0,0.0379269019073225,4.1788100602942215,3.4777918391339226,3.0
29.0,0.0379269019073225,5.011872336272722,4.50190766391837,0.0
29.0,0.0379269019073225,5.011872336272722,3.1212705900715036,1.0
29.0,0.0379269019073225,5.011872336272722,3.085788411156482,2.0
29.0,0.0379269019073225,5.011872336272722,4.171103366359533,3.0
29.0,0.0545559478116852,0.15848931924611134,0.1302012854620114,0.0
29.0,0.0545559478116852,0.15848931924611134,0.09490508908823758,1.0
29.0,0.0545559478116852,0.15848931924611134,0.08954913664984779,2.0
29.0,0.0545559478116852,0.15848931924611134,0.11273567473745447,3.0
29.0,0.0545559478116852,0.19008479046983878,0.15615742552037828,0.0
29.0,0.0545559478116852,0.19008479046983878,0.11382479311315405,1.0
29.0,0.0545559478116852,0.19008479046983878,0.10740111042062524,2.0
29.0,0.0545559478116852,0.19008479046983878,0.1352099763749271,3.0
29.0,0.0545559478116852,0.2279789435643566,0.18728802452774057,0.0
29.0,0.0545559478116852,0.2279789435643566,0.13651621479651965,1.0
29.0,0.0545559478116852,0.2279789435643566,0.12881194561023065,2.0
29.0,0.0545559478116852,0.2279789435643566,0.16216461873212604,3.0
29.0,0.0545559478116852,0.27342744561652343,0.22462463129507687,0.0
29.0,0.0545559478116852,0.27342744561652343,0.16373126093750062,1.0
29.0,0.0545559478116852,0.27342744561652343,0.1544911152865196,2.0
29.0,0.0545559478116852,0.27342744561652343,0.1944927754118916,3.0
29.0,0.0545559478116852,0.3279362859020881,0.2694044379595451,0.0
29.0,0.0545559478116852,0.3279362859020881,0.1963717339231712,1.0
29.0,0.0545559478116852,0.3279362859020881,0.18528952877315247,2.0
29.0,0.0545559478116852,0.3279362859020881,0.23326567769943843,3.0
29.0,0.0545559478116852,0.3933116786018691,0.3231112757930609,0.0
29.0,0.0545559478116852,0.3933116786018691,0.23551921400476125,1.0
29.0,0.0545559478116852,0.3933116786018691,0.2222277275253301,2.0
29.0,0.0545559478116852,0.3933116786018691,0.2797681110639924,3.0
29.0,0.0545559478116852,0.4717199138213297,0.3875247836871071,0.0
29.0,0.0545559478116852,0.4717199138213297,0.28247089872513437,1.0
29.0,0.0545559478116852,0.4717199138213297,0.2665297019646147,2.0
29.0,0.0545559478116852,0.4717199138213297,0.3355409880281032,3.0
29.0,0.0545559478116852,0.5657591401470917,0.46477937856901264,0.0
29.0,0.0545559478116852,0.5657591401470917,0.33878258707566017,1.0
29.0,0.0545559478116852,0.5657591401470917,0.3196634498332314,2.0
29.0,0.0545559478116852,0.5657591401470917,0.4024324081064499,3.0
29.0,0.0545559478116852,0.6785454573393577,0.557434981803421,0.0
29.0,0.0545559478116852,0.6785454573393577,0.40632023271682216,1.0
29.0,0.0545559478116852,0.6785454573393577,0.3833896200163436,2.0
29.0,0.0545559478116852,0.6785454573393577,0.4826588967449573,3.0
29.0,0.0545559478116852,0.8138161719423083,0.668561845181007,0.0
29.0,0.0545559478116852,0.8138161719423083,0.48732177453357456,1.0
29.0,0.0545559478116852,0.8138161719423083,0.45981985370226175,2.0
29.0,0.0545559478116852,0.8138161719423083,0.578878852484059,3.0
29.0,0.0545559478116852,0.9760536373079002,0.8018422873027664,0.0
29.0,0.0545559478116852,0.9760536373079002,0.5844712933605292,1.0
29.0,0.0545559478116852,0.9760536373079002,0.5514867560831613,2.0
29.0,0.0545559478116852,0.9760536373079002,0.6942806361038297,3.0
29.0,0.0545559478116852,1.1706337816171068,0.9616927115140106,0.0
29.0,0.0545559478116852,1.1706337816171068,0.7009879521379677,1.0
29.0,0.0545559478116852,1.1706337816171068,0.6614278171904687,2.0
29.0,0.0545559478116852,1.1706337816171068,0.8326882206877848,3.0
29.0,0.0545559478116852,1.404004245548316,1.1534099485949882,0.0
29.0,0.0545559478116852,1.404004245548316,0.8407326666403054,1.0
29.0,0.0545559478116852,1.404004245548316,0.7932860626799461,2.0
29.0,0.0545559478116852,1.404004245548316,0.99868790344384,3.0
29.0,0.0545559478116852,1.6838980323928916,1.3833467734443907,0.0
29.0,0.0545559478116852,1.6838980323928916,1.0083360414397846,1.0
29.0,0.0545559478116852,1.6838980323928916,0.9514307697479818,2.0
29.0,0.0545559478116852,1.6838980323928916,1.1977802780267968,3.0
29.0,0.0545559478116852,2.0195897501643794,1.659122411706339,0.0
29.0,0.0545559478116852,2.0195897501643794,1.209351810410682,1.0
29.0,0.0545559478116852,2.0195897501643794,1.1411022482421354,2.0
29.0,0.0545559478116852,2.0195897501643794,1.4365625031430322,3.0
29.0,0.0545559478116852,2.42220293658337,1.9898750117241817,0.0
29.0,0.0545559478116852,2.42220293658337,1.4504408661668453,1.0
29.0,0.0545559478116852,2.42220293658337,1.3685854844574217,2.0
29.0,0.0545559478116852,2.42220293658337,1.7229469071208134,3.0
29.0,0.0545559478116852,2.9050786505108603,2.3865644477745427,0.0
29.0,0.0545559478116852,2.9050786505108603,1.7395919765857286,1.0
29.0,0.0545559478116852,2.9050786505108603,1.6414184015086912,2.0
29.0,0.0545559478116852,2.9050786505108603,2.0664231721643422,3.0
29.0,0.0545559478116852,3.4842175435383975,2.862335488321065,0.0
29.0,0.0545559478116852,3.4842175435383975,2.0863865019120174,1.0
29.0,0.0545559478116852,3.4842175435383975,1.9686416372299052,2.0
29.0,0.0545559478116852,3.4842175435383975,2.478372786073507,3.0
29.0,0.0545559478116852,4.1788100602942215,3.4329533632926,0.0
29.0,0.0545559478116852,4.1788100602942215,2.502315884385856,1.0
29.0,0.0545559478116852,4.1788100602942215,2.3610981162834976,2.0
29.0,0.0545559478116852,4.1788100602942215,2.972446181154837,3.0
29.0,0.0545559478116852,5.011872336272722,4.117326163417246,0.0
29.0,0.0545559478116852,5.011872336272722,3.0011624305962172,1.0
29.0,0.0545559478116852,5.011872336272722,2.831792343151797,2.0
29.0,0.0545559478116852,5.011872336272722,3.5650150572626185,3.0
29.0,0.07847599703514611,0.15848931924611134,0.11649635497148808,0.0
29.0,0.07847599703514611,0.15848931924611134,0.0892616334015739,1.0
29.0,0.07847599703514611,0.15848931924611134,0.08342984341684052,2.0
29.0,0.07847599703514611,0.15848931924611134,0.09743704811201966,3.0
29.0,0.07847599703514611,0.19008479046983878,0.13972036305404592,0.0
29.0,0.07847599703514611,0.19008479046983878,0.10705629226525971,1.0
29.0,0.07847599703514611,0.19008479046983878,0.10006191193360625,2.0
29.0,0.07847599703514611,0.19008479046983878,0.11686150816012916,3.0
29.0,0.07847599703514611,0.2279789435643566,0.16757416879465675,0.0
29.0,0.07847599703514611,0.2279789435643566,0.128398386594868,1.0
29.0,0.07847599703514611,0.2279789435643566,0.12000964894281162,2.0
29.0,0.07847599703514611,0.2279789435643566,0.14015831097181414,3.0
29.0,0.07847599703514611,0.27342744561652343,0.2009807406266042,0.0
29.0,0.07847599703514611,0.27342744561652343,0.153995111649454,1.0
29.0,0.07847599703514611,0.27342744561652343,0.14393404604274612,2.0
29.0,0.07847599703514611,0.27342744561652343,0.16809942335806688,3.0
29.0,0.07847599703514611,0.3279362859020881,0.24104704438257193,0.0
29.0,0.07847599703514611,0.3279362859020881,0.1846946448537046,1.0
29.0,0.07847599703514611,0.3279362859020881,0.17262786611522918,2.0
29.0,0.07847599703514611,0.3279362859020881,0.20161070675999215,3.0
29.0,0.07847599703514611,0.3933116786018691,0.2891007239023096,0.0
29.0,0.07847599703514611,0.3933116786018691,0.22151425114900314,1.0
29.0,0.07847599703514611,0.3933116786018691,0.20704191245098033,2.0
29.0,0.07847599703514611,0.3933116786018691,0.24180259675063231,3.0
29.0,0.07847599703514611,0.4717199138213297,0.34673409406418176,0.0
29.0,0.07847599703514611,0.4717199138213297,0.2656739912571407,1.0
29.0,0.07847599703514611,0.4717199138213297,0.24831653472878923,2.0
29.0,0.07847599703514611,0.4717199138213297,0.2900068986165099,3.0
29.0,0.07847599703514611,0.5657591401470917,0.4158569040011616,0.0
29.0,0.07847599703514611,0.5657591401470917,0.3186371498194099,1.0
29.0,0.07847599703514611,0.5657591401470917,0.2978194158359757,2.0
29.0,0.07847599703514611,0.5657591401470917,0.3478209182836142,3.0
29.0,0.07847599703514611,0.6785454573393577,0.49875961887214715,0.0
29.0,0.07847599703514611,0.6785454573393577,0.38215872304477033,1.0
29.0,0.07847599703514611,0.6785454573393577,0.35719089164060575,2.0
29.0,0.07847599703514611,0.6785454573393577,0.41716039091756973,3.0
29.0,0.07847599703514611,0.8138161719423083,0.5981893171041229,0.0
29.0,0.07847599703514611,0.8138161719423083,0.4583435725620275,1.0
29.0,0.07847599703514611,0.8138161719423083,0.4283983054391565,2.0
29.0,0.07847599703514611,0.8138161719423083,0.5003229610491734,3.0
29.0,0.07847599703514611,0.9760536373079002,0.7174407180490353,0.0
29.0,0.07847599703514611,0.9760536373079002,0.5497161724719068,1.0
29.0,0.07847599703514611,0.9760536373079002,0.5138011981777997,2.0
29.0,0.07847599703514611,0.9760536373079002,0.6000643177134174,3.0
29.0,0.07847599703514611,1.1706337816171068,0.8604653563632981,0.0
29.0,0.07847599703514611,1.1706337816171068,0.6593042607492172,1.0
29.0,0.07847599703514611,1.1706337816171068,0.6162294946015774,2.0
29.0,0.07847599703514611,1.1706337816171068,0.7196895074289397,3.0
29.0,0.07847599703514611,1.404004245548316,1.032002520730659,0.0
29.0,0.07847599703514611,1.404004245548316,0.7907391668821375,1.0
29.0,0.07847599703514611,1.404004245548316,0.7390772761209246,2.0
29.0,0.07847599703514611,1.404004245548316,0.8631624507802743,3.0
29.0,0.07847599703514611,1.6838980323928916,1.237736295736192,0.0
29.0,0.07847599703514611,1.6838980323928916,0.948376140222291,1.0
29.0,0.07847599703514611,1.6838980323928916,0.8864152476692029,2.0
29.0,0.07847599703514611,1.6838980323928916,1.0352372915629613,3.0
29.0,0.07847599703514611,2.0195897501643794,1.484483910657599,0.0
29.0,0.07847599703514611,2.0195897501643794,1.1374386662662905,1.0
29.0,0.07847599703514611,2.0195897501643794,1.0631256252720918,2.0
29.0,0.07847599703514611,2.0195897501643794,1.2416159308989916,3.0
29.0,0.07847599703514611,2.42220293658337,1.780421636331312,0.0
29.0,0.07847599703514611,2.42220293658337,1.3641915529574429,1.0
